BTC,2021-04-16,63231.162987142,62869.49558737581,32844.504,27649.666,28242.684,26166.824,45163.156
BTC,2021-04-17,61571.1100905903,63231.162987142,32888.785,27710.78,28364.16,26302.475,45409.797
BTC,2021-04-18,60280.8761758036,61571.1100905903,32679.854,27774.945,28427.742,26354.246,45606.52
BTC,2021-04-19,56389.5579812975,60280.8761758036,32506.984,27809.1,28426.22,26322.21,45717.88
BTC,2021-04-20,55798.13707714789,56389.5579812975,31923.623,27824.824,28309.674,26141.826,45665.734
BTC,2021-04-21,56474.3737586207,55798.13707714789,31826.03,27823.67,28134.94,25905.713,45480.5
BTC,2021-04-22,54025.79957451779,56474.3737586207,31937.412,27746.287,27965.367,25696.754,45232.113
BTC,2021-04-23,51882.0598106371,54025.79957451779,31518.004,27653.072,27768.416,25457.54,44902.7
BTC,2021-04-24,50954.9100607832,51882.0598106371,31111.943,27517.244,27535.191,25179.555,44482.223
BTC,2021-04-25,50279.9484464056,50954.9100607832,30924.084,27375.137,27289.256,24898.09,43996.465
BTC,2021-04-26,48946.9407428404,50279.9484464056,30782.396,27224.092,27051.32,24638.273,43477.867
BTC,2021-04-27,53943.3499783752,48946.9407428404,30489.826,27124.246,26816.607,24388.734,42934.777
BTC,2021-04-28,55027.0309848042,53943.3499783752,31503.084,27032.69,26738.658,24360.096,42553.168
BTC,2021-04-29,54787.3787071888,55027.0309848042,31694.945,26930.803,26788.357,24484.943,42367.28
BTC,2021-04-30,53567.0811938048,54787.3787071888,31653.297,26896.85,26899.0,24667.148,42334.63
BTC,2021-05-01,57741.44441654,53567.0811938048,31434.307,26923.861,26996.832,24811.27,42371.445
BTC,2021-05-02,57863.5903927528,57741.44441654,32137.498,26999.508,27168.969,25050.22,42557.91
BTC,2021-05-03,56572.5968410286,57863.5903927528,32156.209,27115.348,27357.564,25291.148,42842.117
BTC,2021-05-04,57243.04160549391,56572.5968410286,31953.32,27270.254,27500.033,25452.967,43131.85
BTC,2021-05-05,53724.10892519,57243.04160549391,32060.104,27321.12,27611.191,25569.41,43409.703
